time	message
2025.04.05 00:00:00	Compound governor tester state reset
2025.04.05 00:00:00	Prop mode enabled monitorOnly=yes challengeRiskPct=0.500 phaseTargetPct=5.00 firmDailyLossPct=5.00 firmMaxDrawdownPct=10.00 ddIsTrailing=no
2025.04.05 00:00:00	Prop symbol specification symbol=XAUUSD contractSize=100.0000 tickSize=0.01000000 tickValue=0.01000000 tickValueProfit=0.01000000 tickValueLoss=0.01000000 cashPerPriceUnit=100.0000 volumeMin=0.0100 volumeStep=0.0100 volumeMax=5.0000 commissionPerLotUsd=7.00
2025.04.07 01:01:00	Monthly risk baseline reset month=202504 equity=50000.00
2025.04.07 01:05:00	M5 scalp blocked spread=2.00 max=0.50 prop=no
2025.04.07 01:10:00	M5 scalp blocked spread=1.44 max=0.50 prop=no
2025.04.07 01:20:00	M5 scalp blocked spread=0.68 max=0.50 prop=no
2025.04.07 01:25:00	M5 scalp blocked spread=0.62 max=0.50 prop=no
2025.04.07 01:35:00	M5 scalp blocked spread=1.49 max=0.50 prop=no
2025.04.07 01:40:00	M5 scalp blocked spread=0.98 max=0.50 prop=no
2025.04.07 01:50:00	M5 scalp blocked spread=1.05 max=0.50 prop=no
2025.04.07 01:55:00	M5 scalp blocked spread=0.83 max=0.50 prop=no
2025.04.07 02:05:00	M5 scalp blocked spread=1.06 max=0.50 prop=no
2025.04.07 02:10:00	M5 scalp blocked spread=0.97 max=0.50 prop=no
2025.04.07 02:20:00	M5 scalp blocked spread=0.59 max=0.50 prop=no
2025.04.07 02:25:00	M5 scalp blocked spread=0.86 max=0.50 prop=no
2025.04.07 02:30:00	Breakout retest setup blocked dir=-1 hour=2 close=2985.44 level=2995.26 prevHigh=3040.99 prevLow=2995.26 bodyAtr=0.94 minBodyAtr=0.35 bodyRatio=0.90 minBodyRatio=0.35 body=yes bodyRatioOk=yes volume=3812 avgVolume=3471.95 requiredVolume=3819.14 volumeOk=no hourOk=no adx=27.48 minAdx=18.00 adxOk=yes diGap=14.70 minDiGap=4.00 diOk=yes ema=no vwap=yes h1=yes zone=yes
2025.04.07 02:35:00	M5 scalp blocked reason=no_setup hour=2 close=2981.36 ema21=3009.43 vwap=3009.13 low=2977.57 high=2986.94 spread=0.47 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 02:40:00	M5 scalp blocked spread=0.53 max=0.50 prop=no
2025.04.07 02:50:00	M5 scalp blocked reason=no_setup hour=2 close=2995.54 ema21=3004.18 vwap=3005.59 low=2984.08 high=2998.47 spread=0.35 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 02:55:00	M5 scalp blocked spread=0.73 max=0.50 prop=no
2025.04.07 03:05:00	M5 scalp blocked dir=-1 setupVariant=classic_pullback hour=3 spread=0.46 adx=30.64 minAdx=18.00 adxOk=yes diGap=6.98 minDiGap=4.00 diOk=no h1=yes m15=yes m15Long=no m15Short=yes atr=9.59 atrRatio=1.35 atrOk=yes zone=yes hourOk=no
2025.04.07 03:10:00	M5 scalp blocked spread=0.95 max=0.50 prop=no
2025.04.07 03:20:00	M5 scalp blocked spread=0.74 max=0.50 prop=no
2025.04.07 03:25:00	M5 scalp blocked spread=0.59 max=0.50 prop=no
2025.04.07 03:35:00	M5 scalp blocked reason=no_setup hour=3 close=2985.79 ema21=2994.93 vwap=2999.86 low=2979.22 high=2988.71 spread=0.36 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 03:40:00	M5 scalp blocked dir=-1 setupVariant=classic_pullback hour=3 spread=0.27 adx=22.59 minAdx=18.00 adxOk=yes diGap=1.19 minDiGap=4.00 diOk=no h1=yes m15=yes m15Long=no m15Short=yes atr=11.27 atrRatio=1.58 atrOk=yes zone=yes hourOk=no
2025.04.07 03:50:00	M5 scalp blocked spread=0.55 max=0.50 prop=no
2025.04.07 03:55:00	M5 scalp blocked spread=0.64 max=0.50 prop=no
2025.04.07 04:05:00	M5 scalp blocked spread=0.64 max=0.50 prop=no
2025.04.07 04:10:00	M5 scalp blocked reason=no_setup hour=4 close=2992.66 ema21=2989.38 vwap=2996.12 low=2971.88 high=2995.04 spread=0.38 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 04:20:00	M5 scalp blocked spread=0.61 max=0.50 prop=no
2025.04.07 04:25:00	M5 scalp blocked reason=no_setup hour=4 close=3019.13 ema21=2995.30 vwap=2997.75 low=3009.86 high=3020.27 spread=0.40 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 04:35:00	M5 scalp blocked reason=no_setup hour=4 close=3028.33 ema21=3000.29 vwap=2999.51 low=3015.81 high=3031.22 spread=0.39 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 04:40:00	M5 scalp blocked reason=no_setup hour=4 close=3048.35 ema21=3004.66 vwap=3000.98 low=3021.85 high=3049.28 spread=0.50 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 04:45:00	Breakout retest setup blocked dir=1 hour=4 close=3051.55 level=3038.72 prevHigh=3038.72 prevLow=2971.14 bodyAtr=1.13 minBodyAtr=0.35 bodyRatio=0.83 minBodyRatio=0.35 body=yes bodyRatioOk=yes volume=7096 avgVolume=3900.00 requiredVolume=4290.00 volumeOk=yes hourOk=no adx=32.33 minAdx=18.00 adxOk=yes diGap=18.33 minDiGap=4.00 diOk=no ema=no vwap=yes h1=no zone=yes
2025.04.07 04:50:00	M5 scalp blocked reason=no_setup hour=4 close=3048.04 ema21=3012.48 vwap=3004.42 low=3044.50 high=3055.21 spread=0.30 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 04:55:00	M5 scalp blocked reason=no_setup hour=4 close=3041.89 ema21=3015.15 vwap=3005.68 low=3036.66 high=3048.12 spread=0.33 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 05:05:00	M5 scalp blocked reason=no_setup hour=5 close=3045.70 ema21=3019.84 vwap=3007.64 low=3035.82 high=3045.93 spread=0.26 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 05:10:00	M5 scalp blocked spread=0.53 max=0.50 prop=no
2025.04.07 05:20:00	M5 scalp blocked reason=no_setup hour=5 close=3047.92 ema21=3027.62 vwap=3010.51 low=3045.86 high=3053.51 spread=0.47 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 05:25:00	M5 scalp blocked reason=no_setup hour=5 close=3044.12 ema21=3029.12 vwap=3011.17 low=3043.46 high=3052.40 spread=0.26 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 05:35:00	M5 scalp blocked spread=0.55 max=0.50 prop=no
2025.04.07 05:40:00	M5 scalp blocked dir=1 setupVariant=classic_pullback hour=5 spread=0.12 adx=34.89 minAdx=18.00 adxOk=yes diGap=13.98 minDiGap=4.00 diOk=no h1=no m15=no m15Long=no m15Short=no atr=11.92 atrRatio=1.38 atrOk=yes zone=yes hourOk=no
2025.04.07 05:50:00	M5 scalp blocked reason=no_setup hour=5 close=3030.48 ema21=3031.25 vwap=3013.35 low=3026.53 high=3035.37 spread=0.43 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 05:55:00	M5 scalp blocked dir=1 setupVariant=classic_pullback hour=5 spread=0.19 adx=35.68 minAdx=18.00 adxOk=yes diGap=14.22 minDiGap=4.00 diOk=no h1=no m15=no m15Long=no m15Short=no atr=9.12 atrRatio=1.05 atrOk=yes zone=yes hourOk=no
2025.04.07 06:05:00	M5 scalp blocked reason=no_setup hour=6 close=3027.62 ema21=3030.78 vwap=3014.05 low=3021.74 high=3029.79 spread=0.20 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 06:10:00	M5 scalp blocked reason=no_setup hour=6 close=3026.04 ema21=3030.35 vwap=3014.24 low=3023.33 high=3030.42 spread=0.20 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 06:20:00	M5 scalp blocked dir=1 setupVariant=classic_pullback hour=6 spread=0.15 adx=39.51 minAdx=18.00 adxOk=yes diGap=6.14 minDiGap=4.00 diOk=no h1=no m15=no m15Long=no m15Short=no atr=8.12 atrRatio=0.92 atrOk=yes zone=yes hourOk=no
2025.04.07 06:25:00	M5 scalp blocked reason=no_setup hour=6 close=3028.90 ema21=3029.97 vwap=3014.77 low=3027.43 high=3031.11 spread=0.23 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 06:35:00	M5 scalp blocked reason=no_setup hour=6 close=3028.50 ema21=3029.85 vwap=3015.06 low=3026.84 high=3030.33 spread=0.19 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 06:40:00	M5 scalp blocked reason=no_setup hour=6 close=3029.54 ema21=3029.82 vwap=3015.19 low=3026.52 high=3030.18 spread=0.24 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2025.04.07 06:50:00	M5 scalp blocked reason=no_setup hour=6 close=3019.39 ema21=3028.62 vwap=3015.41 low=3017.97 high=3029.38 spread=0.10 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
