time	message
2026.02.18 00:00:00	Compound governor tester state reset
2026.02.18 00:00:00	Prop mode enabled monitorOnly=yes challengeRiskPct=0.500 phaseTargetPct=5.00 firmDailyLossPct=5.00 firmMaxDrawdownPct=10.00 ddIsTrailing=no
2026.02.18 00:00:00	Prop symbol specification symbol=XAUUSD contractSize=100.0000 tickSize=0.01000000 tickValue=0.01000000 tickValueProfit=0.01000000 tickValueLoss=0.01000000 cashPerPriceUnit=100.0000 volumeMin=0.0100 volumeStep=0.0100 volumeMax=5.0000 commissionPerLotUsd=7.00
2026.02.18 01:00:01	Monthly risk baseline reset month=202602 equity=50000.00
2026.02.18 01:05:00	M5 scalp blocked spread=0.66 max=0.50 prop=no
2026.02.18 01:25:00	M5 scalp blocked dir=-1 setupVariant=classic_pullback hour=1 spread=0.42 adx=24.92 minAdx=18.00 adxOk=yes diGap=4.33 minDiGap=4.00 diOk=yes h1=yes m15=no m15Long=no m15Short=no atr=8.08 atrRatio=0.81 atrOk=yes zone=yes hourOk=no
2026.02.18 01:35:00	M5 scalp blocked spread=0.74 max=0.50 prop=no
2026.02.18 01:40:00	M5 scalp blocked dir=-1 setupVariant=classic_pullback hour=1 spread=0.38 adx=21.76 minAdx=18.00 adxOk=yes diGap=4.83 minDiGap=4.00 diOk=yes h1=yes m15=yes m15Long=no m15Short=yes atr=9.02 atrRatio=0.93 atrOk=yes zone=yes hourOk=no
2026.02.18 01:50:00	M5 scalp blocked spread=1.06 max=0.50 prop=no
2026.02.18 01:55:00	M5 scalp blocked dir=-1 setupVariant=classic_pullback hour=1 spread=0.49 adx=20.04 minAdx=18.00 adxOk=yes diGap=11.42 minDiGap=4.00 diOk=yes h1=yes m15=yes m15Long=no m15Short=yes atr=11.05 atrRatio=1.17 atrOk=yes zone=yes hourOk=no
2026.02.18 02:05:00	M5 scalp blocked dir=-1 setupVariant=classic_pullback hour=2 spread=0.41 adx=19.48 minAdx=18.00 adxOk=yes diGap=0.96 minDiGap=4.00 diOk=no h1=yes m15=yes m15Long=no m15Short=yes atr=12.11 atrRatio=1.32 atrOk=yes zone=yes hourOk=no
2026.02.18 02:10:00	M5 scalp blocked dir=-1 setupVariant=classic_pullback hour=2 spread=0.46 adx=17.28 minAdx=18.00 adxOk=no diGap=0.83 minDiGap=4.00 diOk=no h1=yes m15=yes m15Long=no m15Short=yes atr=12.54 atrRatio=1.37 atrOk=yes zone=yes hourOk=no
