time	message
2025.02.03 00:00:00	Tester chain state imported originalChallengeBalance=50000.00 testerStartBalance=50890.00 file=GoldBot/fundingpips-chain-state.csv
2025.02.03 00:00:00	Prop mode enabled monitorOnly=no challengeRiskPct=0.500 phaseTargetPct=8.00 firmDailyLossPct=5.00 firmMaxDrawdownPct=10.00 ddIsTrailing=no
2025.02.03 00:00:00	Prop symbol specification symbol=XAUUSD contractSize=100.0000 tickSize=0.01000000 tickValue=0.01000000 tickValueProfit=0.01000000 tickValueLoss=0.01000000 cashPerPriceUnit=100.0000 volumeMin=0.0100 volumeStep=0.0100 volumeMax=5.0000 commissionPerLotUsd=7.00
2025.02.03 02:01:00	M1 micro scalp blocked spread=0.50 max=0.25 prop=yes
2025.02.03 02:02:00	M1 micro scalp blocked spread=0.50 max=0.25 prop=yes
2025.02.03 02:03:00	M1 micro scalp blocked spread=0.50 max=0.25 prop=yes
2025.02.03 02:05:00	M1 micro scalp blocked volatilityRegime hour=2 atr=2.77 avgAtr=1.01 atrRatio=2.73 min=0.75 max=1.70
2025.02.03 02:06:00	M1 micro scalp blocked spread=0.97 max=0.25 prop=yes
2025.02.03 02:07:00	M1 micro scalp blocked spread=0.76 max=0.25 prop=yes
2025.02.03 02:08:00	M1 micro scalp blocked spread=0.77 max=0.25 prop=yes
2025.02.03 02:09:00	M1 micro scalp blocked volatilityRegime hour=2 atr=3.85 avgAtr=1.13 atrRatio=3.42 min=0.75 max=1.70
2025.02.03 02:10:00	M5 scalp blocked spread=0.37 max=0.35 prop=yes
2025.02.03 02:10:00	M1 micro scalp blocked spread=0.37 max=0.25 prop=yes
2025.02.03 02:11:00	M1 micro scalp blocked volatilityRegime hour=2 atr=4.40 avgAtr=1.19 atrRatio=3.70 min=0.75 max=1.70
2025.02.03 02:12:00	M1 micro scalp blocked volatilityRegime hour=2 atr=4.66 avgAtr=1.21 atrRatio=3.84 min=0.75 max=1.70
2025.02.03 02:13:00	M1 micro scalp blocked spread=0.37 max=0.25 prop=yes
2025.02.03 02:14:00	M1 micro scalp blocked spread=0.32 max=0.25 prop=yes
2025.02.03 02:16:00	M1 micro scalp blocked spread=0.35 max=0.25 prop=yes
2025.02.03 02:17:00	M1 micro scalp blocked spread=0.35 max=0.25 prop=yes
2025.02.03 02:18:00	M1 micro scalp blocked spread=0.35 max=0.25 prop=yes
2025.02.03 02:19:00	M1 micro scalp blocked spread=0.35 max=0.25 prop=yes
2025.02.03 02:20:00	M1 micro scalp blocked volatilityRegime hour=2 atr=3.35 avgAtr=1.34 atrRatio=2.49 min=0.75 max=1.70
2025.02.03 02:21:00	M1 micro scalp blocked volatilityRegime hour=2 atr=3.44 avgAtr=1.38 atrRatio=2.50 min=0.75 max=1.70
2025.02.03 02:22:00	M1 micro scalp blocked volatilityRegime hour=2 atr=3.37 avgAtr=1.39 atrRatio=2.42 min=0.75 max=1.70
2025.02.03 02:23:00	M1 micro scalp blocked volatilityRegime hour=2 atr=3.40 avgAtr=1.43 atrRatio=2.38 min=0.75 max=1.70
