time	message
2024.02.05 00:00:00	Tester chain state imported originalChallengeBalance=50000.00 testerStartBalance=50702.00 file=GoldBot/fundingpips-chain-state.csv
2024.02.05 00:00:00	Prop mode enabled monitorOnly=no challengeRiskPct=0.500 phaseTargetPct=8.00 firmDailyLossPct=5.00 firmMaxDrawdownPct=10.00 ddIsTrailing=no
2024.02.05 00:00:00	Prop symbol specification symbol=XAUUSD contractSize=100.0000 tickSize=0.01000000 tickValue=0.01000000 tickValueProfit=0.01000000 tickValueLoss=0.01000000 cashPerPriceUnit=100.0000 volumeMin=0.0100 volumeStep=0.0100 volumeMax=5.0000 commissionPerLotUsd=7.00
2024.02.05 02:05:00	M1 micro scalp blocked reason=no_setup hour=2 close=2041.63 ema21=2039.33 vwap=2040.35 low=2040.65 high=2041.76 spread=0.20 longPullback=no shortPullback=no
2024.02.05 02:06:00	M1 micro scalp blocked volatilityRegime hour=2 atr=0.77 avgAtr=0.42 atrRatio=1.83 min=0.75 max=1.70
2024.02.05 02:07:00	M1 micro scalp blocked volatilityRegime hour=2 atr=0.81 avgAtr=0.42 atrRatio=1.92 min=0.75 max=1.70
2024.02.05 02:08:00	M1 micro scalp blocked volatilityRegime hour=2 atr=0.82 avgAtr=0.43 atrRatio=1.93 min=0.75 max=1.70
2024.02.05 02:09:00	M1 micro scalp blocked volatilityRegime hour=2 atr=0.83 avgAtr=0.43 atrRatio=1.94 min=0.75 max=1.70
2024.02.05 02:10:00	M1 micro scalp blocked volatilityRegime hour=2 atr=0.86 avgAtr=0.43 atrRatio=1.99 min=0.75 max=1.70
2024.02.05 02:11:00	M1 micro scalp blocked volatilityRegime hour=2 atr=0.85 avgAtr=0.43 atrRatio=1.97 min=0.75 max=1.70
2024.02.05 02:12:00	M1 micro scalp blocked volatilityRegime hour=2 atr=0.88 avgAtr=0.43 atrRatio=2.02 min=0.75 max=1.70
2024.02.05 02:13:00	M1 micro scalp blocked volatilityRegime hour=2 atr=0.90 avgAtr=0.44 atrRatio=2.05 min=0.75 max=1.70
2024.02.05 02:14:00	M1 micro scalp blocked volatilityRegime hour=2 atr=0.89 avgAtr=0.43 atrRatio=2.04 min=0.75 max=1.70
2024.02.05 02:16:00	M1 micro scalp blocked volatilityRegime hour=2 atr=0.82 avgAtr=0.44 atrRatio=1.89 min=0.75 max=1.70
2024.02.05 02:17:00	M1 micro scalp blocked volatilityRegime hour=2 atr=0.77 avgAtr=0.43 atrRatio=1.78 min=0.75 max=1.70
2024.02.05 02:18:00	M1 micro scalp blocked dir=-1 hour=2 spread=0.20 adx=30.37 minAdx=18.00 adxOk=yes diGap=1.97 minDiGap=4.00 diOk=no h1=yes m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=0.74 atrRatio=1.69 atrOk=yes zone=yes hourOk=no
2024.02.05 02:19:00	M1 micro scalp blocked dir=-1 hour=2 spread=0.20 adx=27.39 minAdx=18.00 adxOk=yes diGap=1.71 minDiGap=4.00 diOk=no h1=yes m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=0.67 atrRatio=1.56 atrOk=yes zone=yes hourOk=no
2024.02.05 02:20:00	M1 micro scalp blocked dir=-1 hour=2 spread=0.20 adx=26.09 minAdx=18.00 adxOk=yes diGap=4.28 minDiGap=4.00 diOk=no h1=yes m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=0.62 atrRatio=1.41 atrOk=yes zone=yes hourOk=no
2024.02.05 02:21:00	M1 micro scalp blocked dir=-1 hour=2 spread=0.20 adx=24.96 minAdx=18.00 adxOk=yes diGap=3.71 minDiGap=4.00 diOk=no h1=yes m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=0.59 atrRatio=1.36 atrOk=yes zone=yes hourOk=no
2024.02.05 02:22:00	M1 micro scalp blocked reason=no_setup hour=2 close=2039.92 ema21=2039.77 vwap=2040.12 low=2039.51 high=2040.19 spread=0.20 longPullback=no shortPullback=no
2024.02.05 02:23:00	M1 micro scalp blocked dir=1 hour=2 spread=0.20 adx=22.79 minAdx=18.00 adxOk=yes diGap=5.81 minDiGap=4.00 diOk=yes h1=no m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=0.59 atrRatio=1.34 atrOk=yes zone=yes hourOk=no
2024.02.05 02:24:00	M1 micro scalp blocked dir=1 hour=2 spread=0.20 adx=24.34 minAdx=18.00 adxOk=yes diGap=7.63 minDiGap=4.00 diOk=yes h1=no m15=no m15Long=no m15Short=no m5=no m5Long=no m5Short=no atr=0.55 atrRatio=1.25 atrOk=yes zone=yes hourOk=no
2024.02.05 02:25:00	M5 scalp blocked dir=1 setupVariant=classic_pullback hour=2 spread=0.20 adx=53.05 minAdx=18.00 adxOk=yes diGap=23.93 minDiGap=4.00 diOk=yes h1=no m15=no m15Long=no m15Short=no atr=1.12 atrRatio=0.72 atrOk=yes zone=yes hourOk=no
2024.02.05 02:25:00	M1 micro scalp blocked reason=no_setup hour=2 close=2041.75 ema21=2040.04 vwap=2040.20 low=2040.41 high=2041.75 spread=0.20 longPullback=no shortPullback=no
2024.02.05 02:26:00	M1 micro scalp blocked reason=no_setup hour=2 close=2041.54 ema21=2040.18 vwap=2040.27 low=2041.19 high=2041.78 spread=0.20 longPullback=no shortPullback=no
2024.02.05 02:27:00	M1 micro scalp blocked dir=1 hour=2 spread=0.20 adx=31.50 minAdx=18.00 adxOk=yes diGap=6.24 minDiGap=4.00 diOk=yes h1=no m15=no m15Long=no m15Short=no m5=yes m5Long=yes m5Short=no atr=0.61 atrRatio=1.35 atrOk=yes zone=yes hourOk=no
2024.02.05 02:28:00	M1 micro scalp blocked dir=1 hour=2 spread=0.20 adx=29.05 minAdx=18.00 adxOk=yes diGap=3.98 minDiGap=4.00 diOk=no h1=no m15=no m15Long=no m15Short=no m5=yes m5Long=yes m5Short=no atr=0.64 atrRatio=1.40 atrOk=yes zone=yes hourOk=no
2024.02.05 02:29:00	M1 micro scalp blocked reason=no_setup hour=2 close=2041.37 ema21=2040.40 vwap=2040.34 low=2040.97 high=2041.46 spread=0.20 longPullback=no shortPullback=no
2024.02.05 02:31:00	M1 micro scalp blocked reason=no_setup hour=2 close=2041.31 ema21=2040.58 vwap=2040.40 low=2041.19 high=2041.62 spread=0.20 longPullback=no shortPullback=no
2024.02.05 02:32:00	M1 micro scalp blocked dir=1 hour=2 spread=0.20 adx=27.87 minAdx=18.00 adxOk=yes diGap=0.08 minDiGap=4.00 diOk=no h1=no m15=no m15Long=no m15Short=no m5=yes m5Long=yes m5Short=no atr=0.65 atrRatio=1.41 atrOk=yes zone=yes hourOk=no
2024.02.05 02:33:00	M1 micro scalp blocked dir=1 hour=2 spread=0.20 adx=26.46 minAdx=18.00 adxOk=yes diGap=7.24 minDiGap=4.00 diOk=no h1=no m15=no m15Long=no m15Short=no m5=yes m5Long=yes m5Short=no atr=0.67 atrRatio=1.46 atrOk=yes zone=yes hourOk=no
2024.02.05 02:34:00	M1 micro scalp blocked dir=1 hour=2 spread=0.20 adx=24.76 minAdx=18.00 adxOk=yes diGap=5.13 minDiGap=4.00 diOk=no h1=no m15=no m15Long=no m15Short=no m5=yes m5Long=yes m5Short=no atr=0.64 atrRatio=1.39 atrOk=yes zone=yes hourOk=no
2024.02.05 02:35:00	M5 scalp blocked dir=1 setupVariant=classic_pullback hour=2 spread=0.20 adx=54.32 minAdx=18.00 adxOk=yes diGap=18.22 minDiGap=4.00 diOk=yes h1=no m15=no m15Long=no m15Short=no atr=1.23 atrRatio=0.81 atrOk=yes zone=yes hourOk=no
2024.02.05 02:35:00	M1 micro scalp blocked reason=no_setup hour=2 close=2041.21 ema21=2040.70 vwap=2040.45 low=2040.96 high=2041.48 spread=0.20 longPullback=no shortPullback=no
2024.02.05 02:36:00	M1 micro scalp blocked reason=no_setup hour=2 close=2041.10 ema21=2040.74 vwap=2040.46 low=2040.99 high=2041.33 spread=0.20 longPullback=no shortPullback=no
2024.02.05 02:37:00	M1 micro scalp blocked dir=1 hour=2 spread=0.20 adx=20.12 minAdx=18.00 adxOk=yes diGap=1.45 minDiGap=4.00 diOk=no h1=no m15=no m15Long=no m15Short=no m5=yes m5Long=yes m5Short=no atr=0.60 atrRatio=1.30 atrOk=yes zone=yes hourOk=no
2024.02.05 02:38:00	M1 micro scalp blocked dir=1 hour=2 spread=0.20 adx=19.20 minAdx=18.00 adxOk=yes diGap=4.70 minDiGap=4.00 diOk=yes h1=no m15=no m15Long=no m15Short=no m5=yes m5Long=yes m5Short=no atr=0.59 atrRatio=1.29 atrOk=yes zone=yes hourOk=no
2024.02.05 02:39:00	M1 micro scalp blocked reason=no_setup hour=2 close=2040.56 ema21=2040.77 vwap=2040.48 low=2040.45 high=2041.08 spread=0.20 longPullback=no shortPullback=no
2024.02.05 02:40:00	M5 scalp blocked reason=no_setup hour=2 close=2040.40 ema21=2039.34 vwap=2040.56 low=2040.28 high=2041.33 spread=0.20 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
