time	message
2026.02.12 00:00:00	Compound governor tester state reset
2026.02.12 00:00:00	Robust regime tester state reset
2026.02.12 00:00:00	Prop mode enabled monitorOnly=no challengeRiskPct=0.500 phaseTargetPct=8.00 firmDailyLossPct=5.00 firmMaxDrawdownPct=10.00 ddIsTrailing=no
2026.02.12 00:00:00	Prop symbol specification symbol=XAUUSD contractSize=100.0000 tickSize=0.01000000 tickValue=0.01000000 tickValueProfit=0.01000000 tickValueLoss=0.01000000 cashPerPriceUnit=100.0000 volumeMin=0.0100 volumeStep=0.0100 volumeMax=5.0000 commissionPerLotUsd=7.00
2026.02.12 01:00:00	Monthly risk baseline reset month=202602 equity=50310.00
2026.02.12 01:01:00	M1 micro scalp blocked spread=0.49 max=0.25 prop=yes
2026.02.12 01:02:00	M1 micro scalp blocked spread=0.74 max=0.25 prop=yes
2026.02.12 01:03:00	M1 micro scalp blocked spread=0.47 max=0.25 prop=yes
2026.02.12 01:04:00	M1 micro scalp blocked spread=0.75 max=0.25 prop=yes
2026.02.12 01:05:00	M5 scalp blocked spread=0.41 max=0.35 prop=yes
2026.02.12 01:05:00	M1 micro scalp blocked spread=0.41 max=0.25 prop=yes
2026.02.12 01:06:00	M1 micro scalp blocked spread=0.47 max=0.25 prop=yes
2026.02.12 01:07:00	M1 micro scalp blocked spread=0.51 max=0.25 prop=yes
2026.02.12 01:08:00	M1 micro scalp blocked spread=0.31 max=0.25 prop=yes
2026.02.12 01:09:00	M1 micro scalp blocked spread=0.57 max=0.25 prop=yes
2026.02.12 01:10:00	M1 micro scalp blocked spread=0.33 max=0.25 prop=yes
2026.02.12 01:11:00	M1 micro scalp blocked spread=0.73 max=0.25 prop=yes
2026.02.12 01:12:00	M1 micro scalp blocked spread=0.90 max=0.25 prop=yes
2026.02.12 01:13:00	M1 micro scalp blocked spread=0.49 max=0.25 prop=yes
2026.02.12 01:14:00	M1 micro scalp blocked spread=0.52 max=0.25 prop=yes
2026.02.12 01:16:00	M1 micro scalp blocked spread=0.27 max=0.25 prop=yes
2026.02.12 01:17:00	M1 micro scalp blocked spread=0.40 max=0.25 prop=yes
2026.02.12 01:18:00	M1 micro scalp blocked spread=0.40 max=0.25 prop=yes
2026.02.12 01:19:00	M1 micro scalp blocked spread=0.42 max=0.25 prop=yes
2026.02.12 01:20:00	M5 scalp blocked spread=0.41 max=0.35 prop=yes
2026.02.12 01:20:00	M1 micro scalp blocked spread=0.41 max=0.25 prop=yes
2026.02.12 01:21:00	M1 micro scalp blocked spread=0.41 max=0.25 prop=yes
2026.02.12 01:22:00	M1 micro scalp blocked spread=0.39 max=0.25 prop=yes
2026.02.12 01:23:00	M1 micro scalp blocked spread=0.43 max=0.25 prop=yes
2026.02.12 01:24:00	M1 micro scalp blocked volatilityRegime hour=1 atr=7.44 avgAtr=3.58 atrRatio=2.08 min=0.75 max=1.70
2026.02.12 01:25:00	M5 scalp blocked spread=0.42 max=0.35 prop=yes
2026.02.12 01:25:00	M1 micro scalp blocked spread=0.42 max=0.25 prop=yes
2026.02.12 01:26:00	M1 micro scalp blocked spread=0.61 max=0.25 prop=yes
2026.02.12 01:27:00	M1 micro scalp blocked spread=0.40 max=0.25 prop=yes
2026.02.12 01:28:01	M1 micro scalp blocked spread=0.58 max=0.25 prop=yes
2026.02.12 01:29:00	M1 micro scalp blocked spread=0.53 max=0.25 prop=yes
2026.02.12 01:31:00	M1 micro scalp blocked spread=0.39 max=0.25 prop=yes
2026.02.12 01:32:00	M1 micro scalp blocked spread=0.39 max=0.25 prop=yes
2026.02.12 01:33:00	M1 micro scalp blocked spread=0.32 max=0.25 prop=yes
2026.02.12 01:34:00	M1 micro scalp blocked spread=0.49 max=0.25 prop=yes
2026.02.12 01:35:00	M5 scalp blocked spread=0.44 max=0.35 prop=yes
2026.02.12 01:35:00	M1 micro scalp blocked spread=0.44 max=0.25 prop=yes
2026.02.12 01:36:00	M1 micro scalp blocked spread=0.30 max=0.25 prop=yes
2026.02.12 01:37:00	M1 micro scalp blocked spread=0.42 max=0.25 prop=yes
2026.02.12 01:38:00	M1 micro scalp blocked spread=0.44 max=0.25 prop=yes
2026.02.12 01:39:00	M1 micro scalp blocked spread=0.46 max=0.25 prop=yes
2026.02.12 01:40:00	M5 scalp blocked spread=0.61 max=0.35 prop=yes
2026.02.12 01:40:00	M1 micro scalp blocked spread=0.61 max=0.25 prop=yes
2026.02.12 01:41:00	M1 micro scalp blocked spread=0.43 max=0.25 prop=yes
2026.02.12 01:42:00	M1 micro scalp blocked spread=0.34 max=0.25 prop=yes
2026.02.12 01:43:00	M1 micro scalp blocked spread=0.58 max=0.25 prop=yes
2026.02.12 01:44:00	M1 micro scalp blocked spread=0.43 max=0.25 prop=yes
2026.02.12 01:46:00	M1 micro scalp blocked dir=-1 hour=1 spread=0.24 adx=28.28 minAdx=18.00 adxOk=yes diGap=2.35 minDiGap=4.00 diOk=no h1=no m15=no m15Long=no m15Short=no m5=yes m5Long=no m5Short=yes atr=3.51 atrRatio=0.94 atrOk=yes zone=yes hourOk=no
2026.02.12 01:47:00	M1 micro scalp blocked spread=0.41 max=0.25 prop=yes
2026.02.12 01:48:00	M1 micro scalp blocked spread=0.47 max=0.25 prop=yes
2026.02.12 01:49:00	M1 micro scalp blocked spread=0.48 max=0.25 prop=yes
2026.02.12 01:50:00	M5 scalp blocked spread=0.55 max=0.35 prop=yes
2026.02.12 01:50:00	M1 micro scalp blocked spread=0.55 max=0.25 prop=yes
2026.02.12 01:51:00	M1 micro scalp blocked spread=0.82 max=0.25 prop=yes
2026.02.12 01:52:00	M1 micro scalp blocked spread=0.40 max=0.25 prop=yes
2026.02.12 01:53:00	M1 micro scalp blocked spread=0.42 max=0.25 prop=yes
2026.02.12 01:54:00	M1 micro scalp blocked spread=0.35 max=0.25 prop=yes
2026.02.12 01:55:00	M5 scalp blocked spread=0.48 max=0.35 prop=yes
2026.02.12 01:55:00	M1 micro scalp blocked spread=0.48 max=0.25 prop=yes
2026.02.12 01:56:00	M1 micro scalp blocked spread=0.59 max=0.25 prop=yes
2026.02.12 01:57:00	M1 micro scalp blocked spread=0.42 max=0.25 prop=yes
2026.02.12 01:58:00	M1 micro scalp blocked spread=0.37 max=0.25 prop=yes
2026.02.12 01:59:00	M1 micro scalp blocked spread=0.44 max=0.25 prop=yes
2026.02.12 02:01:00	M1 micro scalp blocked spread=0.71 max=0.25 prop=yes
2026.02.12 02:02:00	M1 micro scalp blocked reason=no_setup hour=2 close=5060.18 ema21=5064.72 vwap=5069.54 low=5055.42 high=5061.09 spread=0.20 longPullback=no shortPullback=no
2026.02.12 02:03:00	M1 micro scalp blocked spread=0.59 max=0.25 prop=yes
2026.02.12 02:04:00	M1 micro scalp blocked spread=0.48 max=0.25 prop=yes
2026.02.12 02:05:00	M5 scalp blocked spread=0.54 max=0.35 prop=yes
2026.02.12 02:05:00	M1 micro scalp blocked spread=0.54 max=0.25 prop=yes
2026.02.12 02:06:00	M1 micro scalp blocked spread=0.60 max=0.25 prop=yes
2026.02.12 02:07:00	M1 micro scalp blocked spread=0.41 max=0.25 prop=yes
2026.02.12 02:08:00	M1 micro scalp blocked spread=0.55 max=0.25 prop=yes
2026.02.12 02:09:00	M1 micro scalp blocked spread=0.84 max=0.25 prop=yes
2026.02.12 02:10:00	M5 scalp blocked spread=0.57 max=0.35 prop=yes
2026.02.12 02:10:00	M1 micro scalp blocked spread=0.57 max=0.25 prop=yes
2026.02.12 02:11:00	M1 micro scalp blocked spread=0.56 max=0.25 prop=yes
2026.02.12 02:12:00	M1 micro scalp blocked spread=0.26 max=0.25 prop=yes
2026.02.12 02:13:00	M1 micro scalp blocked spread=0.35 max=0.25 prop=yes
2026.02.12 02:14:00	M1 micro scalp blocked spread=0.68 max=0.25 prop=yes
2026.02.12 02:16:00	M1 micro scalp blocked spread=0.29 max=0.25 prop=yes
2026.02.12 02:17:00	M1 micro scalp blocked spread=0.57 max=0.25 prop=yes
2026.02.12 02:18:00	M1 micro scalp blocked spread=0.39 max=0.25 prop=yes
2026.02.12 02:19:00	M1 micro scalp blocked spread=0.54 max=0.25 prop=yes
2026.02.12 02:20:00	M5 scalp blocked spread=0.66 max=0.35 prop=yes
2026.02.12 02:20:00	M1 micro scalp blocked spread=0.66 max=0.25 prop=yes
2026.02.12 02:21:00	M1 micro scalp blocked spread=0.60 max=0.25 prop=yes
2026.02.12 02:22:00	M1 micro scalp blocked spread=0.40 max=0.25 prop=yes
2026.02.12 02:23:00	M1 micro scalp blocked spread=0.60 max=0.25 prop=yes
2026.02.12 02:24:00	M1 micro scalp blocked spread=0.42 max=0.25 prop=yes
2026.02.12 02:25:00	M5 scalp blocked reason=no_setup hour=2 close=5059.57 ema21=5067.10 vwap=5065.59 low=5052.97 high=5061.29 spread=0.29 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
2026.02.12 02:25:00	M1 micro scalp blocked spread=0.29 max=0.25 prop=yes
2026.02.12 02:26:00	M1 micro scalp blocked spread=0.47 max=0.25 prop=yes
2026.02.12 02:27:00	M1 micro scalp blocked spread=0.44 max=0.25 prop=yes
2026.02.12 02:28:00	M1 micro scalp blocked spread=0.51 max=0.25 prop=yes
2026.02.12 02:29:00	M1 micro scalp blocked spread=0.43 max=0.25 prop=yes
2026.02.12 02:31:00	M1 micro scalp blocked spread=0.64 max=0.25 prop=yes
2026.02.12 02:32:00	M1 micro scalp blocked spread=0.54 max=0.25 prop=yes
2026.02.12 02:33:00	M1 micro scalp blocked spread=0.34 max=0.25 prop=yes
2026.02.12 02:34:00	M1 micro scalp blocked spread=0.29 max=0.25 prop=yes
2026.02.12 02:35:00	M5 scalp blocked dir=-1 setupVariant=classic_pullback hour=2 spread=0.33 adx=14.75 minAdx=18.00 adxOk=no diGap=6.54 minDiGap=4.00 diOk=no h1=no m15=no m15Long=no m15Short=no atr=8.24 atrRatio=1.00 atrOk=yes zone=yes hourOk=no
2026.02.12 02:35:00	M1 micro scalp blocked spread=0.33 max=0.25 prop=yes
2026.02.12 02:36:00	M1 micro scalp blocked spread=0.39 max=0.25 prop=yes
2026.02.12 02:37:00	M1 micro scalp blocked spread=0.49 max=0.25 prop=yes
2026.02.12 02:38:00	M1 micro scalp blocked spread=0.38 max=0.25 prop=yes
2026.02.12 02:39:00	M1 micro scalp blocked spread=0.43 max=0.25 prop=yes
2026.02.12 02:40:00	M5 scalp blocked spread=0.40 max=0.35 prop=yes
2026.02.12 02:40:00	M1 micro scalp blocked spread=0.40 max=0.25 prop=yes
2026.02.12 02:41:00	M1 micro scalp blocked spread=0.43 max=0.25 prop=yes
2026.02.12 02:42:00	M1 micro scalp blocked spread=0.42 max=0.25 prop=yes
2026.02.12 02:43:00	M1 micro scalp blocked spread=0.49 max=0.25 prop=yes
2026.02.12 02:44:00	M1 micro scalp blocked spread=0.45 max=0.25 prop=yes
2026.02.12 02:46:00	M1 micro scalp blocked spread=0.43 max=0.25 prop=yes
2026.02.12 02:47:00	M1 micro scalp blocked spread=0.52 max=0.25 prop=yes
2026.02.12 02:48:00	M1 micro scalp blocked volatilityRegime hour=2 atr=3.04 avgAtr=4.62 atrRatio=0.66 min=0.75 max=1.70
