time	message
2024.01.01 00:00:00	Compound governor tester state reset
2024.01.01 00:00:00	Prop mode enabled monitorOnly=yes challengeRiskPct=0.500 phaseTargetPct=8.00 firmDailyLossPct=5.00 firmMaxDrawdownPct=10.00 ddIsTrailing=no
2024.01.01 00:00:00	Prop symbol specification symbol=XAUUSD contractSize=100.0000 tickSize=0.01000000 tickValue=0.01000000 tickValueProfit=0.01000000 tickValueLoss=0.01000000 cashPerPriceUnit=100.0000 volumeMin=0.0100 volumeStep=0.0100 volumeMax=5.0000 commissionPerLotUsd=7.00
2024.01.02 02:00:00	Monthly risk baseline reset month=202401 equity=50000.00
2024.01.02 02:25:00	M5 scalp blocked volatilityRegime hour=2 atr=0.98 avgAtr=1.47 atrRatio=0.66 min=0.70 max=1.80
2024.01.02 02:35:00	M5 scalp blocked dir=-1 setupVariant=classic_pullback hour=2 spread=0.20 adx=33.56 minAdx=18.00 adxOk=yes diGap=5.77 minDiGap=4.00 diOk=yes h1=yes m15=no m15Long=no m15Short=no atr=1.05 atrRatio=0.72 atrOk=yes zone=yes hourOk=no
2024.01.02 02:40:00	M5 scalp blocked dir=1 setupVariant=classic_pullback hour=2 spread=0.20 adx=30.80 minAdx=18.00 adxOk=yes diGap=3.77 minDiGap=4.00 diOk=no h1=no m15=no m15Long=no m15Short=no atr=1.10 atrRatio=0.75 atrOk=yes zone=yes hourOk=no
2024.01.02 02:50:00	M5 scalp blocked dir=-1 setupVariant=classic_pullback hour=2 spread=0.20 adx=30.40 minAdx=18.00 adxOk=yes diGap=14.75 minDiGap=4.00 diOk=yes h1=yes m15=yes m15Long=no m15Short=yes atr=1.16 atrRatio=0.81 atrOk=yes zone=yes hourOk=no
2024.01.02 02:55:00	M5 scalp blocked dir=-1 setupVariant=classic_pullback hour=2 spread=0.20 adx=32.14 minAdx=18.00 adxOk=yes diGap=12.79 minDiGap=4.00 diOk=yes h1=yes m15=yes m15Long=no m15Short=yes atr=1.18 atrRatio=0.84 atrOk=yes zone=yes hourOk=no
2024.01.02 03:05:00	M5 scalp blocked reason=no_setup hour=3 close=2064.49 ema21=2064.27 vwap=2064.72 low=2063.31 high=2064.57 spread=0.20 classicLong=no classicShort=no sweepLong=no sweepShort=no breakoutLong=no breakoutShort=no
