time	message
2025.06.02 00:00:00	Tester chain state imported originalChallengeBalance=50000.00 testerStartBalance=53290.00 file=GoldBot/fundingpips-chain-state.csv
2025.06.02 00:00:00	Prop mode enabled monitorOnly=no challengeRiskPct=0.500 phaseTargetPct=8.00 firmDailyLossPct=5.00 firmMaxDrawdownPct=10.00 ddIsTrailing=no
2025.06.02 00:00:00	Prop symbol specification symbol=XAUUSD contractSize=100.0000 tickSize=0.01000000 tickValue=0.01000000 tickValueProfit=0.01000000 tickValueLoss=0.01000000 cashPerPriceUnit=100.0000 volumeMin=0.0100 volumeStep=0.0100 volumeMax=5.0000 commissionPerLotUsd=7.00
2025.06.02 01:01:00	Monthly risk baseline reset month=202506 equity=53290.00
2025.06.02 01:06:00	M1 micro scalp blocked volatilityRegime hour=1 atr=2.06 avgAtr=0.82 atrRatio=2.50 min=0.75 max=1.70
2025.06.02 01:07:00	M1 micro scalp blocked volatilityRegime hour=1 atr=2.08 avgAtr=0.83 atrRatio=2.51 min=0.75 max=1.70
2025.06.02 01:08:00	M1 micro scalp blocked volatilityRegime hour=1 atr=2.46 avgAtr=0.87 atrRatio=2.82 min=0.75 max=1.70
2025.06.02 01:09:00	M1 micro scalp blocked volatilityRegime hour=1 atr=2.59 avgAtr=0.89 atrRatio=2.92 min=0.75 max=1.70
2025.06.02 01:10:00	M1 micro scalp blocked volatilityRegime hour=1 atr=2.65 avgAtr=0.90 atrRatio=2.94 min=0.75 max=1.70
2025.06.02 01:11:00	M1 micro scalp blocked volatilityRegime hour=1 atr=2.70 avgAtr=0.91 atrRatio=2.98 min=0.75 max=1.70
2025.06.02 01:12:00	M1 micro scalp blocked volatilityRegime hour=1 atr=2.77 avgAtr=0.91 atrRatio=3.04 min=0.75 max=1.70
2025.06.02 01:13:01	M1 micro scalp blocked volatilityRegime hour=1 atr=2.97 avgAtr=0.93 atrRatio=3.20 min=0.75 max=1.70
2025.06.02 01:14:00	M1 micro scalp blocked volatilityRegime hour=1 atr=3.01 avgAtr=0.93 atrRatio=3.23 min=0.75 max=1.70
2025.06.02 01:16:00	M1 micro scalp blocked volatilityRegime hour=1 atr=2.16 avgAtr=0.94 atrRatio=2.30 min=0.75 max=1.70
2025.06.02 01:17:00	M1 micro scalp blocked volatilityRegime hour=1 atr=2.06 avgAtr=0.95 atrRatio=2.17 min=0.75 max=1.70
