time	message
2024.05.06 00:00:00	Tester chain state imported originalChallengeBalance=50000.00 testerStartBalance=52159.00 file=GoldBot/fundingpips-chain-state.csv
2024.05.06 00:00:00	Prop mode enabled monitorOnly=no challengeRiskPct=0.500 phaseTargetPct=8.00 firmDailyLossPct=5.00 firmMaxDrawdownPct=10.00 ddIsTrailing=no
2024.05.06 00:00:00	Prop symbol specification symbol=XAUUSD contractSize=100.0000 tickSize=0.01000000 tickValue=0.01000000 tickValueProfit=0.01000000 tickValueLoss=0.01000000 cashPerPriceUnit=100.0000 volumeMin=0.0100 volumeStep=0.0100 volumeMax=5.0000 commissionPerLotUsd=7.00
2024.05.06 02:05:00	M1 micro scalp blocked volatilityRegime hour=2 atr=1.22 avgAtr=0.59 atrRatio=2.06 min=0.75 max=1.70
2024.05.06 02:06:00	M1 micro scalp blocked spread=0.39 max=0.25 prop=yes
2024.05.06 02:07:00	M1 micro scalp blocked spread=0.37 max=0.25 prop=yes
2024.05.06 02:08:00	M1 micro scalp blocked spread=0.36 max=0.25 prop=yes
2024.05.06 02:09:00	M1 micro scalp blocked spread=0.43 max=0.25 prop=yes
2024.05.06 02:10:00	M5 scalp blocked spread=0.42 max=0.35 prop=yes
2024.05.06 02:10:00	M1 micro scalp blocked spread=0.42 max=0.25 prop=yes
2024.05.06 02:11:00	M1 micro scalp blocked spread=0.46 max=0.25 prop=yes
2024.05.06 02:12:00	M1 micro scalp blocked spread=0.46 max=0.25 prop=yes
2024.05.06 02:13:00	M1 micro scalp blocked spread=0.34 max=0.25 prop=yes
2024.05.06 02:14:00	M1 micro scalp blocked spread=0.41 max=0.25 prop=yes
2024.05.06 02:16:00	M1 micro scalp blocked spread=0.43 max=0.25 prop=yes
2024.05.06 02:17:00	M1 micro scalp blocked spread=0.33 max=0.25 prop=yes
2024.05.06 02:18:00	M1 micro scalp blocked spread=0.36 max=0.25 prop=yes
2024.05.06 02:19:00	M1 micro scalp blocked spread=0.36 max=0.25 prop=yes
2024.05.06 02:20:00	M5 scalp blocked spread=0.40 max=0.35 prop=yes
2024.05.06 02:20:00	M1 micro scalp blocked spread=0.40 max=0.25 prop=yes
2024.05.06 02:21:00	M1 micro scalp blocked spread=0.36 max=0.25 prop=yes
2024.05.06 02:22:00	M1 micro scalp blocked spread=0.33 max=0.25 prop=yes
2024.05.06 02:23:00	M1 micro scalp blocked spread=0.33 max=0.25 prop=yes
2024.05.06 02:24:00	M1 micro scalp blocked spread=0.37 max=0.25 prop=yes
2024.05.06 02:25:00	M5 scalp blocked spread=0.36 max=0.35 prop=yes
2024.05.06 02:25:00	M1 micro scalp blocked spread=0.36 max=0.25 prop=yes
2024.05.06 02:26:00	M1 micro scalp blocked spread=0.28 max=0.25 prop=yes
2024.05.06 02:27:00	M1 micro scalp blocked spread=0.33 max=0.25 prop=yes
2024.05.06 02:28:00	M1 micro scalp blocked spread=0.32 max=0.25 prop=yes
2024.05.06 02:29:00	M1 micro scalp blocked spread=0.32 max=0.25 prop=yes
2024.05.06 02:31:00	M1 micro scalp blocked spread=0.36 max=0.25 prop=yes
2024.05.06 02:32:00	M1 micro scalp blocked spread=0.37 max=0.25 prop=yes
2024.05.06 02:33:00	M1 micro scalp blocked spread=0.37 max=0.25 prop=yes
2024.05.06 02:34:00	M1 micro scalp blocked dir=1 hour=2 spread=0.05 adx=30.57 minAdx=18.00 adxOk=yes diGap=12.38 minDiGap=4.00 diOk=yes h1=no m15=yes m15Long=yes m15Short=no m5=no m5Long=no m5Short=no atr=0.45 atrRatio=0.80 atrOk=yes zone=yes hourOk=no
2024.05.06 02:35:00	M5 scalp blocked volatilityRegime hour=2 atr=1.63 avgAtr=2.58 atrRatio=0.63 min=0.70 max=1.80
2024.05.06 02:35:00	M1 micro scalp blocked spread=0.32 max=0.25 prop=yes
2024.05.06 02:36:00	M1 micro scalp blocked reason=no_setup hour=2 close=2302.19 ema21=2301.86 vwap=2302.50 low=2302.15 high=2302.60 spread=0.05 longPullback=no shortPullback=no
2024.05.06 02:37:00	M1 micro scalp blocked spread=0.33 max=0.25 prop=yes
2024.05.06 02:38:00	M1 micro scalp blocked spread=0.41 max=0.25 prop=yes
2024.05.06 02:39:00	M1 micro scalp blocked reason=no_setup hour=2 close=2301.32 ema21=2301.74 vwap=2302.45 low=2301.27 high=2301.38 spread=0.07 longPullback=no shortPullback=no
2024.05.06 02:40:00	M5 scalp blocked spread=0.40 max=0.35 prop=yes
2024.05.06 02:40:00	M1 micro scalp blocked spread=0.40 max=0.25 prop=yes
2024.05.06 02:41:00	M1 micro scalp blocked spread=0.40 max=0.25 prop=yes
2024.05.06 02:42:00	M1 micro scalp blocked spread=0.44 max=0.25 prop=yes
2024.05.06 02:43:00	M1 micro scalp blocked spread=0.39 max=0.25 prop=yes
2024.05.06 02:44:00	M1 micro scalp blocked spread=0.39 max=0.25 prop=yes
2024.05.06 02:46:00	M1 micro scalp blocked spread=0.45 max=0.25 prop=yes
2024.05.06 02:47:00	M1 micro scalp blocked spread=0.33 max=0.25 prop=yes
2024.05.06 02:48:00	M1 micro scalp blocked spread=0.33 max=0.25 prop=yes
