time	message
2024.11.04 00:00:00	Tester chain state imported originalChallengeBalance=50000.00 testerStartBalance=49515.00 file=GoldBot/fundingpips-chain-state.csv
2024.11.04 00:00:00	Prop mode enabled monitorOnly=no challengeRiskPct=0.500 phaseTargetPct=8.00 firmDailyLossPct=5.00 firmMaxDrawdownPct=10.00 ddIsTrailing=no
2024.11.04 00:00:00	Prop symbol specification symbol=XAUUSD contractSize=100.0000 tickSize=0.01000000 tickValue=0.01000000 tickValueProfit=0.01000000 tickValueLoss=0.01000000 cashPerPriceUnit=100.0000 volumeMin=0.0100 volumeStep=0.0100 volumeMax=5.0000 commissionPerLotUsd=7.00
2024.11.04 02:01:00	M1 micro scalp blocked spread=0.50 max=0.25 prop=yes
2024.11.04 02:02:00	M1 micro scalp blocked spread=0.46 max=0.25 prop=yes
2024.11.04 02:03:00	M1 micro scalp blocked spread=0.43 max=0.25 prop=yes
2024.11.04 02:04:00	M1 micro scalp blocked spread=0.50 max=0.25 prop=yes
2024.11.04 02:05:00	M5 scalp blocked spread=0.50 max=0.35 prop=yes
2024.11.04 02:05:00	M1 micro scalp blocked spread=0.50 max=0.25 prop=yes
2024.11.04 02:06:00	M1 micro scalp blocked spread=0.45 max=0.25 prop=yes
2024.11.04 02:07:00	M1 micro scalp blocked spread=0.40 max=0.25 prop=yes
2024.11.04 02:08:00	M1 micro scalp blocked spread=0.47 max=0.25 prop=yes
2024.11.04 02:09:00	M1 micro scalp blocked spread=0.41 max=0.25 prop=yes
2024.11.04 02:10:00	M1 micro scalp blocked spread=0.35 max=0.25 prop=yes
2024.11.04 02:11:00	M1 micro scalp blocked spread=0.35 max=0.25 prop=yes
2024.11.04 02:12:00	M1 micro scalp blocked spread=0.36 max=0.25 prop=yes
2024.11.04 02:13:00	M1 micro scalp blocked spread=0.28 max=0.25 prop=yes
2024.11.04 02:14:00	M1 micro scalp blocked spread=0.36 max=0.25 prop=yes
2024.11.04 02:16:00	M1 micro scalp blocked volatilityRegime hour=2 atr=1.61 avgAtr=0.64 atrRatio=2.51 min=0.75 max=1.70
2024.11.04 02:17:00	M1 micro scalp blocked volatilityRegime hour=2 atr=1.60 avgAtr=0.65 atrRatio=2.45 min=0.75 max=1.70
2024.11.04 02:18:00	M1 micro scalp blocked volatilityRegime hour=2 atr=1.44 avgAtr=0.66 atrRatio=2.19 min=0.75 max=1.70
2024.11.04 02:19:00	M1 micro scalp blocked volatilityRegime hour=2 atr=1.33 avgAtr=0.66 atrRatio=2.01 min=0.75 max=1.70
2024.11.04 02:20:00	M1 micro scalp blocked volatilityRegime hour=2 atr=1.17 avgAtr=0.66 atrRatio=1.77 min=0.75 max=1.70
2024.11.04 02:21:00	M1 micro scalp blocked volatilityRegime hour=2 atr=1.18 avgAtr=0.67 atrRatio=1.77 min=0.75 max=1.70
